split,case_id,z,has_tumor,image_path,mask_path,original_image_path,original_mask_path
train,lung_074,126,0,../preprocessed_npy/train/lung_074/images/z0126.npy,../preprocessed_npy/train/lung_074/masks/z0126.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,136,0,../preprocessed_npy/train/lung_074/images/z0136.npy,../preprocessed_npy/train/lung_074/masks/z0136.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,142,0,../preprocessed_npy/train/lung_074/images/z0142.npy,../preprocessed_npy/train/lung_074/masks/z0142.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,144,0,../preprocessed_npy/train/lung_074/images/z0144.npy,../preprocessed_npy/train/lung_074/masks/z0144.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,147,0,../preprocessed_npy/train/lung_074/images/z0147.npy,../preprocessed_npy/train/lung_074/masks/z0147.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,150,0,../preprocessed_npy/train/lung_074/images/z0150.npy,../preprocessed_npy/train/lung_074/masks/z0150.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,154,0,../preprocessed_npy/train/lung_074/images/z0154.npy,../preprocessed_npy/train/lung_074/masks/z0154.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,155,0,../preprocessed_npy/train/lung_074/images/z0155.npy,../preprocessed_npy/train/lung_074/masks/z0155.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,158,0,../preprocessed_npy/train/lung_074/images/z0158.npy,../preprocessed_npy/train/lung_074/masks/z0158.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,161,0,../preprocessed_npy/train/lung_074/images/z0161.npy,../preprocessed_npy/train/lung_074/masks/z0161.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,165,0,../preprocessed_npy/train/lung_074/images/z0165.npy,../preprocessed_npy/train/lung_074/masks/z0165.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,166,0,../preprocessed_npy/train/lung_074/images/z0166.npy,../preprocessed_npy/train/lung_074/masks/z0166.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,169,0,../preprocessed_npy/train/lung_074/images/z0169.npy,../preprocessed_npy/train/lung_074/masks/z0169.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,171,0,../preprocessed_npy/train/lung_074/images/z0171.npy,../preprocessed_npy/train/lung_074/masks/z0171.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,174,0,../preprocessed_npy/train/lung_074/images/z0174.npy,../preprocessed_npy/train/lung_074/masks/z0174.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,175,0,../preprocessed_npy/train/lung_074/images/z0175.npy,../preprocessed_npy/train/lung_074/masks/z0175.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,182,0,../preprocessed_npy/train/lung_074/images/z0182.npy,../preprocessed_npy/train/lung_074/masks/z0182.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,183,0,../preprocessed_npy/train/lung_074/images/z0183.npy,../preprocessed_npy/train/lung_074/masks/z0183.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,184,0,../preprocessed_npy/train/lung_074/images/z0184.npy,../preprocessed_npy/train/lung_074/masks/z0184.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,186,0,../preprocessed_npy/train/lung_074/images/z0186.npy,../preprocessed_npy/train/lung_074/masks/z0186.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,207,0,../preprocessed_npy/train/lung_074/images/z0207.npy,../preprocessed_npy/train/lung_074/masks/z0207.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,208,0,../preprocessed_npy/train/lung_074/images/z0208.npy,../preprocessed_npy/train/lung_074/masks/z0208.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,209,0,../preprocessed_npy/train/lung_074/images/z0209.npy,../preprocessed_npy/train/lung_074/masks/z0209.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,210,0,../preprocessed_npy/train/lung_074/images/z0210.npy,../preprocessed_npy/train/lung_074/masks/z0210.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,211,0,../preprocessed_npy/train/lung_074/images/z0211.npy,../preprocessed_npy/train/lung_074/masks/z0211.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,212,0,../preprocessed_npy/train/lung_074/images/z0212.npy,../preprocessed_npy/train/lung_074/masks/z0212.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,224,0,../preprocessed_npy/train/lung_074/images/z0224.npy,../preprocessed_npy/train/lung_074/masks/z0224.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,230,0,../preprocessed_npy/train/lung_074/images/z0230.npy,../preprocessed_npy/train/lung_074/masks/z0230.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,231,0,../preprocessed_npy/train/lung_074/images/z0231.npy,../preprocessed_npy/train/lung_074/masks/z0231.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,236,0,../preprocessed_npy/train/lung_074/images/z0236.npy,../preprocessed_npy/train/lung_074/masks/z0236.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,240,0,../preprocessed_npy/train/lung_074/images/z0240.npy,../preprocessed_npy/train/lung_074/masks/z0240.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,251,0,../preprocessed_npy/train/lung_074/images/z0251.npy,../preprocessed_npy/train/lung_074/masks/z0251.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,255,0,../preprocessed_npy/train/lung_074/images/z0255.npy,../preprocessed_npy/train/lung_074/masks/z0255.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,256,0,../preprocessed_npy/train/lung_074/images/z0256.npy,../preprocessed_npy/train/lung_074/masks/z0256.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,259,1,../preprocessed_npy/train/lung_074/images/z0259.npy,../preprocessed_npy/train/lung_074/masks/z0259.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,261,1,../preprocessed_npy/train/lung_074/images/z0261.npy,../preprocessed_npy/train/lung_074/masks/z0261.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,262,1,../preprocessed_npy/train/lung_074/images/z0262.npy,../preprocessed_npy/train/lung_074/masks/z0262.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,263,1,../preprocessed_npy/train/lung_074/images/z0263.npy,../preprocessed_npy/train/lung_074/masks/z0263.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,265,1,../preprocessed_npy/train/lung_074/images/z0265.npy,../preprocessed_npy/train/lung_074/masks/z0265.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,266,1,../preprocessed_npy/train/lung_074/images/z0266.npy,../preprocessed_npy/train/lung_074/masks/z0266.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,267,1,../preprocessed_npy/train/lung_074/images/z0267.npy,../preprocessed_npy/train/lung_074/masks/z0267.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,268,1,../preprocessed_npy/train/lung_074/images/z0268.npy,../preprocessed_npy/train/lung_074/masks/z0268.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,271,1,../preprocessed_npy/train/lung_074/images/z0271.npy,../preprocessed_npy/train/lung_074/masks/z0271.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,272,1,../preprocessed_npy/train/lung_074/images/z0272.npy,../preprocessed_npy/train/lung_074/masks/z0272.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,273,1,../preprocessed_npy/train/lung_074/images/z0273.npy,../preprocessed_npy/train/lung_074/masks/z0273.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,274,1,../preprocessed_npy/train/lung_074/images/z0274.npy,../preprocessed_npy/train/lung_074/masks/z0274.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,275,1,../preprocessed_npy/train/lung_074/images/z0275.npy,../preprocessed_npy/train/lung_074/masks/z0275.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,276,1,../preprocessed_npy/train/lung_074/images/z0276.npy,../preprocessed_npy/train/lung_074/masks/z0276.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,277,1,../preprocessed_npy/train/lung_074/images/z0277.npy,../preprocessed_npy/train/lung_074/masks/z0277.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,278,1,../preprocessed_npy/train/lung_074/images/z0278.npy,../preprocessed_npy/train/lung_074/masks/z0278.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,279,1,../preprocessed_npy/train/lung_074/images/z0279.npy,../preprocessed_npy/train/lung_074/masks/z0279.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,280,1,../preprocessed_npy/train/lung_074/images/z0280.npy,../preprocessed_npy/train/lung_074/masks/z0280.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,281,1,../preprocessed_npy/train/lung_074/images/z0281.npy,../preprocessed_npy/train/lung_074/masks/z0281.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,282,1,../preprocessed_npy/train/lung_074/images/z0282.npy,../preprocessed_npy/train/lung_074/masks/z0282.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,283,1,../preprocessed_npy/train/lung_074/images/z0283.npy,../preprocessed_npy/train/lung_074/masks/z0283.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,284,1,../preprocessed_npy/train/lung_074/images/z0284.npy,../preprocessed_npy/train/lung_074/masks/z0284.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,285,1,../preprocessed_npy/train/lung_074/images/z0285.npy,../preprocessed_npy/train/lung_074/masks/z0285.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,286,1,../preprocessed_npy/train/lung_074/images/z0286.npy,../preprocessed_npy/train/lung_074/masks/z0286.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,287,1,../preprocessed_npy/train/lung_074/images/z0287.npy,../preprocessed_npy/train/lung_074/masks/z0287.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,288,1,../preprocessed_npy/train/lung_074/images/z0288.npy,../preprocessed_npy/train/lung_074/masks/z0288.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,289,1,../preprocessed_npy/train/lung_074/images/z0289.npy,../preprocessed_npy/train/lung_074/masks/z0289.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,290,1,../preprocessed_npy/train/lung_074/images/z0290.npy,../preprocessed_npy/train/lung_074/masks/z0290.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,291,1,../preprocessed_npy/train/lung_074/images/z0291.npy,../preprocessed_npy/train/lung_074/masks/z0291.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,292,1,../preprocessed_npy/train/lung_074/images/z0292.npy,../preprocessed_npy/train/lung_074/masks/z0292.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,293,1,../preprocessed_npy/train/lung_074/images/z0293.npy,../preprocessed_npy/train/lung_074/masks/z0293.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,294,1,../preprocessed_npy/train/lung_074/images/z0294.npy,../preprocessed_npy/train/lung_074/masks/z0294.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,295,1,../preprocessed_npy/train/lung_074/images/z0295.npy,../preprocessed_npy/train/lung_074/masks/z0295.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,296,1,../preprocessed_npy/train/lung_074/images/z0296.npy,../preprocessed_npy/train/lung_074/masks/z0296.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,297,1,../preprocessed_npy/train/lung_074/images/z0297.npy,../preprocessed_npy/train/lung_074/masks/z0297.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,298,1,../preprocessed_npy/train/lung_074/images/z0298.npy,../preprocessed_npy/train/lung_074/masks/z0298.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,299,1,../preprocessed_npy/train/lung_074/images/z0299.npy,../preprocessed_npy/train/lung_074/masks/z0299.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,300,1,../preprocessed_npy/train/lung_074/images/z0300.npy,../preprocessed_npy/train/lung_074/masks/z0300.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,301,1,../preprocessed_npy/train/lung_074/images/z0301.npy,../preprocessed_npy/train/lung_074/masks/z0301.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,302,1,../preprocessed_npy/train/lung_074/images/z0302.npy,../preprocessed_npy/train/lung_074/masks/z0302.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,303,1,../preprocessed_npy/train/lung_074/images/z0303.npy,../preprocessed_npy/train/lung_074/masks/z0303.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,304,1,../preprocessed_npy/train/lung_074/images/z0304.npy,../preprocessed_npy/train/lung_074/masks/z0304.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,305,1,../preprocessed_npy/train/lung_074/images/z0305.npy,../preprocessed_npy/train/lung_074/masks/z0305.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,306,1,../preprocessed_npy/train/lung_074/images/z0306.npy,../preprocessed_npy/train/lung_074/masks/z0306.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,307,1,../preprocessed_npy/train/lung_074/images/z0307.npy,../preprocessed_npy/train/lung_074/masks/z0307.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,308,1,../preprocessed_npy/train/lung_074/images/z0308.npy,../preprocessed_npy/train/lung_074/masks/z0308.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,309,1,../preprocessed_npy/train/lung_074/images/z0309.npy,../preprocessed_npy/train/lung_074/masks/z0309.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,310,1,../preprocessed_npy/train/lung_074/images/z0310.npy,../preprocessed_npy/train/lung_074/masks/z0310.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,311,1,../preprocessed_npy/train/lung_074/images/z0311.npy,../preprocessed_npy/train/lung_074/masks/z0311.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,312,1,../preprocessed_npy/train/lung_074/images/z0312.npy,../preprocessed_npy/train/lung_074/masks/z0312.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,313,1,../preprocessed_npy/train/lung_074/images/z0313.npy,../preprocessed_npy/train/lung_074/masks/z0313.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,314,1,../preprocessed_npy/train/lung_074/images/z0314.npy,../preprocessed_npy/train/lung_074/masks/z0314.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,315,1,../preprocessed_npy/train/lung_074/images/z0315.npy,../preprocessed_npy/train/lung_074/masks/z0315.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,316,1,../preprocessed_npy/train/lung_074/images/z0316.npy,../preprocessed_npy/train/lung_074/masks/z0316.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,317,1,../preprocessed_npy/train/lung_074/images/z0317.npy,../preprocessed_npy/train/lung_074/masks/z0317.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,318,1,../preprocessed_npy/train/lung_074/images/z0318.npy,../preprocessed_npy/train/lung_074/masks/z0318.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,319,1,../preprocessed_npy/train/lung_074/images/z0319.npy,../preprocessed_npy/train/lung_074/masks/z0319.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,320,1,../preprocessed_npy/train/lung_074/images/z0320.npy,../preprocessed_npy/train/lung_074/masks/z0320.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,321,1,../preprocessed_npy/train/lung_074/images/z0321.npy,../preprocessed_npy/train/lung_074/masks/z0321.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,322,1,../preprocessed_npy/train/lung_074/images/z0322.npy,../preprocessed_npy/train/lung_074/masks/z0322.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,323,1,../preprocessed_npy/train/lung_074/images/z0323.npy,../preprocessed_npy/train/lung_074/masks/z0323.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,324,1,../preprocessed_npy/train/lung_074/images/z0324.npy,../preprocessed_npy/train/lung_074/masks/z0324.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,325,1,../preprocessed_npy/train/lung_074/images/z0325.npy,../preprocessed_npy/train/lung_074/masks/z0325.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,326,1,../preprocessed_npy/train/lung_074/images/z0326.npy,../preprocessed_npy/train/lung_074/masks/z0326.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,327,1,../preprocessed_npy/train/lung_074/images/z0327.npy,../preprocessed_npy/train/lung_074/masks/z0327.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,328,1,../preprocessed_npy/train/lung_074/images/z0328.npy,../preprocessed_npy/train/lung_074/masks/z0328.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,329,1,../preprocessed_npy/train/lung_074/images/z0329.npy,../preprocessed_npy/train/lung_074/masks/z0329.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,330,1,../preprocessed_npy/train/lung_074/images/z0330.npy,../preprocessed_npy/train/lung_074/masks/z0330.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,331,1,../preprocessed_npy/train/lung_074/images/z0331.npy,../preprocessed_npy/train/lung_074/masks/z0331.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,332,1,../preprocessed_npy/train/lung_074/images/z0332.npy,../preprocessed_npy/train/lung_074/masks/z0332.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,333,1,../preprocessed_npy/train/lung_074/images/z0333.npy,../preprocessed_npy/train/lung_074/masks/z0333.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,334,1,../preprocessed_npy/train/lung_074/images/z0334.npy,../preprocessed_npy/train/lung_074/masks/z0334.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,335,1,../preprocessed_npy/train/lung_074/images/z0335.npy,../preprocessed_npy/train/lung_074/masks/z0335.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,338,0,../preprocessed_npy/train/lung_074/images/z0338.npy,../preprocessed_npy/train/lung_074/masks/z0338.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,339,0,../preprocessed_npy/train/lung_074/images/z0339.npy,../preprocessed_npy/train/lung_074/masks/z0339.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,342,0,../preprocessed_npy/train/lung_074/images/z0342.npy,../preprocessed_npy/train/lung_074/masks/z0342.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,348,0,../preprocessed_npy/train/lung_074/images/z0348.npy,../preprocessed_npy/train/lung_074/masks/z0348.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
train,lung_074,350,0,../preprocessed_npy/train/lung_074/images/z0350.npy,../preprocessed_npy/train/lung_074/masks/z0350.npy,../imagesTr/lung_074.nii.gz,../labelsTr/lung_074.nii.gz
